17
818 975
561 167 -359
117 504 576
585 894 557
727 485 -123
139 452 -464
94 251 -833
827 295 -769
864 98 -663
286 450 -736
906 488 -351
230 856 -7
549 757 -139
53 784 803
36 930 335
334 59 392
945 694 171
348 103 -140
12 184 -750
819 196 -331
101 217 549
811 323 742
338 42 -895
564 909 -692
356 675 897
685 711 -291
457 820 -665
345 648 594
692 347 -405
318 610 -343
65 373 736
838 651 -142
44 498 696
255 60 -375
406 367 352
500 563 -467
635 795 -701
283 483 -448
355 21 707
129 719 -592
545 941 -337
30 823 258
594 827 92
790 606 -651
386 705 12
31 579 914
297 204 896
252 313 -164
915 110 736
500 463 975
495 591 -907
496 473 -618
273 218 984
940 455 -612
532 568 79
608 871 619
680 13 -52
538 856 602
125 442 -214
846 322 -123
874 548 942
182 680 -329
565 638 -726
292 102 -719
773 519 115
895 717 605
483 16 998
414 932 -582
797 842 -222
848 228 411
314 638 -349
511 730 -155
455 99 -801
61 690 -788
540 108 481
350 135 -27
911 61 486
494 553 -484
459 42 -599
353 422 -898
293 346 674
943 940 -903
960 776 -861
26 542 964
847 923 -603
771 893 -51
957 911 -81
890 880 -809
116 169 -964
590 882 328
821 838 673
384 672 989
333 950 -393
852 2 691
832 669 -16
763 855 783
376 770 883
762 333 -739
221 10 270
833 763 718
127 803 538
416 699 -844
548 758 -708
861 93 741
45 208 -123
178 777 748
431 116 119
647 910 808
478 255 -675
754 18 -35
31 89 895
388 893 659
38 797 -984
520 459 -954
244 9 -666
651 825 745
708 43 -79
144 476 19
37 38 484
711 685 932
918 778 303
403 491 238
447 107 392
480 54 359
96 374 693
635 148 323
106 735 254
392 716 374
162 692 590
447 650 45
611 721 656
344 649 679
120 872 -575
156 613 316
878 81 889
649 455 209
211 435 -245
641 148 -337
876 180 47
22 636 -866
662 595 906
939 563 681
689 114 -489
684 486 476
31 427 -260
113 842 447
145 599 941
168 376 -710
743 209 -449
342 383 -513
21 78 74
635 501 418
419 222 -2
395 770 -818
951 91 537
337 125 499
653 560 -811
750 43 794
34 755 -597
467 319 -621
640 185 684
231 815 23
252 385 241
329 7 -296
445 8 764
288 467 -867
389 384 218
513 432 -832
900 645 -561
194 442 -955
49 905 -72
929 741 -33
699 205 -726
36 555 -1
61 117 -685
551 338 580
933 766 316
362 744 447
815 204 -362
855 394 -443
291 457 -307
454 758 66
772 330 -346
295 936 -912
741 800 159
282 463 895
589 687 1
502 706 962
478 237 482
230 566 674
22 765 727
561 425 997
826 583 -670
250 627 -744
134 164 798
277 44 699
667 758 790
907 698 -753
498 157 422
535 789 -84
765 151 -888
517 637 -407
818 61 -308
105 835 -365
789 146 -290
918 867 -663
463 460 -845
700 198 -562
319 354 808
615 529 -89
883 375 822
238 519 190
920 351 207
598 76 653
89 572 581
547 784 -499
443 701 -337
702 541 829
14 530 -795
102 941 -208
187 282 431
163 851 149
363 682 -848
867 703 -108
528 634 -207
54 90 968
504 635 -689
571 731 29
355 428 89
202 636 -704
624 389 555
419 865 83
602 930 -158
387 818 -518
466 68 139
524 792 -834
219 768 828
79 266 855
840 929 -128
31 303 958
19 44 912
661 621 -630
944 639 -41
810 124 -511
495 819 -317
111 75 726
713 719 -815
689 59 368
161 198 -729
693 861 -951
246 465 493
34 349 -911
779 616 120
849 252 -499
208 854 197
35 67 -555
51 808 211
798 73 -24
890 28 -784
301 847 376
692 908 -293
805 32 -393
254 256 37
558 732 535
79 462 -947
272 2 711
857 286 873
384 6 897
755 525 -528
514 115 -629
34 765 -1000
77 166 524
157 160 357
84 827 -484
232 708 -758
131 702 798
944 506 -506
15 44 -796
101 111 300
66 603 -486
648 754 -375
310 524 -107
43 778 -618
250 371 -81
322 541 784
12 381 -425
894 716 19
924 949 -707
743 258 -62
902 710 904
689 281 352
802 62 887
433 338 -811
58 673 875
567 817 57
660 942 240
697 922 744
834 120 -302
21 464 -701
852 57 240
185 288 -1000
797 46 -50
512 110 353
410 254 581
810 527 -145
629 662 -395
332 832 903
425 186 -658
567 268 440
778 42 20
183 924 -677
828 686 -477
181 123 -30
515 762 678
704 201 67
473 867 -178
825 381 -213
241 561 996
600 628 -48
782 475 291
80 919 -404
420 9 306
203 47 816
578 270 163
220 552 -500
529 307 819
781 389 -965
607 500 295
737 747 -187
709 561 -556
784 829 -933
139 728 836
171 756 -770
72 353 -642
384 610 213
527 849 154
555 944 839
827 485 -32
160 820 322
918 917 334
384 423 57
954 547 -166
874 886 -790
706 848 839
587 37 629
940 282 -914
165 345 667
282 275 153
90 703 -696
567 613 188
804 439 240
593 467 -569
902 285 593
912 442 772
372 381 -572
638 401 -229
621 818 -570
889 89 897
874 695 467
794 714 918
33 438 694
598 765 -687
186 716 472
594 34 -320
117 492 924
619 915 -783
308 756 427
163 132 934
354 662 953
682 956 85
823 465 -134
255 538 -535
648 866 -866
339 38 416
742 37 -43
957 702 -399
315 131 -251
950 683 547
113 701 -556
743 783 249
420 735 -318
864 234 -849
325 901 -339
905 605 894
156 849 886
819 567 -563
804 853 623
321 738 597
140 432 393
846 873 -420
957 581 782
726 460 -912
699 790 -238
85 587 104
131 227 448
604 775 -729
112 362 -285
603 843 211
477 382 159
655 654 740
283 868 777
17 584 302
445 850 -714
95 602 1000
838 214 -208
700 297 -679
598 7 -712
726 838 763
676 362 -934
441 248 -551
438 256 -941
266 894 940
124 209 526
774 636 519
344 789 986
653 937 -55
673 278 576
747 534 445
60 284 -489
174 488 -678
91 820 -255
307 362 -56
113 515 455
884 676 -112
245 594 -223
806 401 331
926 731 146
52 578 -595
85 493 900
686 180 -210
796 265 -435
217 240 -775
229 67 445
789 238 639
752 507 4
118 413 -272
542 805 -716
702 949 703
734 478 -933
518 115 -305
840 799 -16
493 927 -942
816 139 90
617 443 792
56 119 -322
274 115 819
609 419 -919
392 761 84
848 53 -880
52 705 631
442 135 321
54 821 177
628 447 -68
687 804 637
751 947 151
521 890 -303
401 290 -293
896 584 233
617 400 -977
940 872 -248
794 928 -233
955 664 -802
954 389 -258
562 112 830
404 792 -358
283 30 -530
91 613 -211
178 446 -318
65 778 587
437 860 216
372 706 -164
673 209 -185
915 846 827
708 737 -143
63 829 -433
88 52 -436
515 91 493
743 680 790
921 857 -722
414 502 440
406 496 -763
368 57 691
308 840 193
908 332 633
42 396 650
803 519 -641
557 93 -310
847 598 -501
18 239 92
286 151 -89
884 82 -643
492 481 -445
470 378 331
415 948 -331
922 424 -993
716 181 742
719 898 -357
700 89 574
26 48 286
248 876 923
687 706 897
808 957 -910
913 126 -674
852 419 311
780 168 152
103 439 468
143 81 -9
307 783 -700
149 836 -907
709 213 -58
477 433 961
399 37 652
866 99 633
884 798 -939
749 736 -860
12 951 987
334 618 120
898 424 286
683 196 853
401 899 -969
238 21 88
472 794 -238
235 455 -507
827 872 -273
907 139 183
795 853 348
59 820 -240
202 788 848
813 582 -734
733 433 108
691 429 20
390 532 -133
821 57 -785
573 953 668
929 280 515
959 87 -810
318 895 386
389 535 346
158 783 175
247 939 -145
380 901 21
265 145 227
468 220 71
354 374 -48
576 669 944
323 549 33
405 407 -542
70 720 -371
389 40 -980
80 442 718
727 485 -695
662 436 -12
720 246 -761
511 955 66
68 298 762
810 468 -780
122 304 185
67 229 272
262 286 -807
559 699 917
212 757 -113
656 505 -714
435 313 -596
406 467 -374
685 9 732
326 304 -983
937 827 -752
722 310 -247
238 467 -692
903 915 443
226 679 -816
509 668 -396
906 325 655
483 555 781
923 200 811
583 947 93
843 581 156
622 779 605
529 789 -690
758 285 76
446 635 382
515 116 704
919 472 456
719 631 294
619 532 848
334 391 -41
312 760 -786
147 170 357
393 814 250
351 229 239
299 874 505
584 247 -970
538 498 967
704 737 805
632 246 -177
179 555 -97
266 337 605
187 235 72
147 888 488
641 71 558
9 114 902
287 41 806
521 621 -247
765 535 828
725 584 -500
609 890 576
919 813 -799
285 738 463
684 628 561
24 22 920
323 638 956
959 167 241
599 875 904
494 885 57
848 538 675
8 256 -650
83 686 -642
448 233 340
27 649 -667
242 392 804
733 299 -548
379 894 -604
303 903 -989
759 648 -264
645 278 115
587 457 293
876 813 -152
279 147 -677
505 509 176
546 867 -82
887 105 -486
120 462 -35
505 753 -817
928 400 -499
20 885 -191
710 775 874
175 609 790
177 832 40
379 198 -473
528 162 -231
731 674 -507
890 941 228
475 686 970
828 380 179
349 198 -159
820 113 -514
502 136 -644
556 690 601
954 951 96
699 481 164
424 468 126
799 539 -206
539 900 666
455 943 -790
94 235 -310
333 292 -539
768 239 792
493 904 490
307 833 510
734 524 64
751 103 202
300 525 905
747 169 -929
158 777 701
763 171 -929
13 263 465
782 663 648
910 796 -292
426 286 633
546 873 206
161 394 -307
770 507 -75
950 909
761 156 876
855 677 942
829 148 67
456 154 551
756 35 620
946 148 -504
436 733 595
870 328 -394
312 241 -763
9 709 473
716 415 -301
171 377 -343
944 751 -485
815 536 440
154 745 577
671 203 -406
701 112 208
194 337 -101
274 312 239
645 218 -614
562 530 851
374 536 887
313 809 -611
556 606 -520
904 876 363
567 694 711
423 757 -231
590 724 -972
853 940 475
833 511 -101
149 685 274
337 86 -543
697 22 129
848 833 202
191 443 -28
541 74 42
160 705 -517
736 537 534
175 658 -423
388 758 39
55 569 792
74 426 523
938 453 657
105 604 -986
133 323 -645
701 869 -147
495 340 -223
496 763 -898
719 190 -294
944 572 550
414 693 -496
739 38 160
932 453 -65
245 236 855
949 897 769
54 341 -206
138 19 903
233 478 598
271 701 -378
451 218 -971
843 746 -705
328 459 -546
738 285 743
279 106 980
941 468 -835
245 576 -856
858 649 -958
615 798 -130
777 319 170
566 755 121
20 297 -948
927 794 794
909 159 765
268 359 -598
695 98 793
371 677 669
631 628 -904
200 918 -659
923 77 522
200 940 -11
595 919 265
417 637 201
563 75 -16
823 878 -637
105 281 305
244 512 -272
797 361 446
838 7 -841
941 267 849
441 143 -553
71 135 -861
497 143 -219
492 451 179
515 112 -837
79 503 387
323 863 -284
21 14 705
348 532 -751
88 776 196
639 299 603
177 808 -817
914 59 -208
325 498 -346
779 476 766
865 161 -964
616 67 286
835 128 19
485 654 2
682 76 529
337 307 -360
216 845 346
61 538 60
656 627 17
936 220 -359
662 368 912
348 854 -836
553 463 602
921 769 -676
769 886 -865
307 858 192
738 301 640
200 245 -426
596 595 831
91 526 966
64 256 272
853 635 -198
324 723 -663
742 504 956
197 748 -584
62 792 46
116 69 597
672 330 59
82 863 479
499 99 599
772 142 -510
19 108 -450
731 10 597
800 937 956
32 666 968
390 404 213
693 378 -150
165 274 -477
747 351 -889
382 451 -585
244 14 -23
629 677 283
399 593 -251
679 471 292
408 11 -943
665 233 -64
675 841 983
397 912 449
5 230 44
433 627 257
183 659 319
785 877 946
729 395 427
918 611 -807
702 826 214
709 783 671
564 715 517
346 149 -131
743 456 262
129 234 -567
354 796 49
833 760 -115
948 499 -182
155 238 391
390 842 -649
103 109 359
655 290 -10
214 178 -841
64 531 387
710 594 800
899 898 -586
364 168 -183
310 683 488
680 253 870
551 758 -59
699 111 768
431 256 677
172 370 -818
600 753 941
628 382 978
529 742 -2
722 733 -206
604 547 621
433 91 901
437 676 -813
575 173 -865
732 794 177
782 720 -509
715 618 240
617 295 -640
663 353 237
38 689 -984
884 499 -145
559 42 -674
789 811 -81
719 859 -431
804 84 -2
553 229 271
393 745 49
339 8 122
145 899 -635
911 782 -707
408 637 985
565 314 597
33 465 191
322 363 57
625 556 239
179 850 802
198 921 348
613 653 268
388 879 -970
43 348 885
55 54 210
938 734 879
201 673 179
909 547 -558
291 588 939
278 880 316
901 140 -730
449 515 -755
339 230 -512
90 727 -988
148 361 430
675 202 -669
819 446 64
731 717 -881
427 527 -426
687 659 -49
680 94 805
33 623 -349
803 758 369
236 301 213
292 385 -600
135 389 344
83 40 201
6 100 -590
836 277 -986
733 162 689
85 891 975
444 588 -231
323 51 -399
936 624 728
859 265 -374
113 881 -534
844 727 693
272 251 896
327 259 -511
164 278 480
291 219 592
763 751 -542
203 947 -787
519 892 799
926 735 -31
117 296 -537
241 282 847
219 588 344
458 452 760
776 793 930
407 480 -925
609 877 645
748 757 920
426 481 225
831 179 507
516 940 898
915 924 -819
106 486 -743
668 691 -425
194 659 803
127 852 805
82 119 514
37 99 -50
178 72 933
212 916 584
466 330 390
784 29 488
530 861 531
91 708 516
871 193 -147
906 858 208
473 241 273
460 821 701
836 788 -30
580 13 959
564 602 817
224 302 -481
252 45 -856
635 770 949
811 759 320
197 651 -375
820 947 150
405 614 -553
719 841 229
208 1 769
45 42 606
499 354 -189
282 94 625
516 217 -335
99 540 -488
152 406 -404
165 877 401
698 9 559
684 234 -79
771 474 273
765 572 594
33 345 -218
383 609 157
604 515 -494
805 362 -796
102 375 234
522 336 293
267 947 217
620 464 958
586 626 160
257 427 -944
598 891 -401
197 772 581
247 228 -410
842 462 558
208 846 468
469 463 351
413 46 175
325 433 -601
82 749 235
710 475 903
786 314 182
79 932 -920
373 486 -225
252 246 -369
101 658 -705
136 442 -325
515 423 -156
845 771 20
288 789 473
231 451 -242
160 766 986
63 298 -381
936 146 234
166 638 -287
617 600 -198
129 14 291
409 46 626
86 20 350
251 261 -838
766 393 402
27 6 81
283 932 862
256 692 -837
768 936 -271
675 574 82
870 362 275
313 84 988
827 458 -588
132 609 -375
512 449 939
745 351 242
698 561 -395
444 193 573
191 420 24
254 865 886
644 489 -153
916 275 -511
837 81 -884
42 284 -733
16 668 226
96 224 -888
271 145 787
944 713 50
600 617 785
322 655 -464
938 570 -852
662 186 -29
644 863 -613
306 518 614
130 349 -819
777 8 748
484 604 399
596 18 174
601 613 826
564 254 377
807 335 95
706 435 -199
361 623 168
154 506 -6
701 205 -783
567 303 933
881 714 83
942 539 -733
861 494 946
441 578 -279
207 950 -187
192 365 970
564 727 -401
378 179 44
232 78 -869
91 921 82
194 737 -226
747 273 -320
764 359 137
928 351 -377
715 899 433
139 638 -486
114 19 159
170 625 -464
504 860 -189
875 854 -838
440 923 -687
639 87 -424
171 867 414
486 425 467
846 461 624
72 894 -293
579 701 -721
277 624 716
379 84 757
327 678 918
691 319 -959
571 267 459
682 764 -975
903 369 484
943 243 1000
733 59 -744
568 394 -528
213 619 972
94 9 719
165 539 250
35 704 166
678 867 -112
139 850 430
901 203 254
787 801 456
823 593 903
781 511 236
378 565 184
415 690 327
850 746 -672
56 866 -473
808 45 -958
230 579 716
780 665 -634
556 239 -94
361 477 -758
2 229 -353
597 257 -33
160 486 741
13 59 -434
95 372 388
341 291 922
360 129 28
641 92 607
825 876 -927
85 566 630
683 754 638
833 524 319
640 5 444
514 879 -907
13 486 -293
720 45 -242
371 111 -292
49 341 420
138 189 669
946 664 971
759 155 355
86 364 -707
886 677 311
80 657 79
196 890 563
835 479 406
386 443 -244
153 469 401
103 388 938
153 886 948
738 127 -834
725 489 -143
8 553 466
178 870 -394
723 111 -245
386 616 -40
530 829 758
681 740 -152
857 149 -99
891 51 -332
687 175 877
759 646 -305
716 701 -974
936 412 130
91 820 171
783 627 489
327 15 912
860 280 508
213 472 835
798 179 907
293 681 612
934 203 -251
327 316 332
340 262 482
661 884 -568
622 90 -95
749 666 -303
881 430 454
814 263 429
134 707 -18
678 246 -194
30 11 324
815 603 -539
405 461 559
187 111 760
480 10 -72
700 209 396
387 422 565
439 931 -777
857 443 257
219 358 675
400 252 -185
475 888 -458
82 138 -650
406 38 -809
24 729 -199
373 782 -761
583 327 -641
770 858 -569
128 269 989
416 312 552
829 379 205
832 163 -94
947 733 188
511 585 -915
638 215 393
386 372 -722
901 589 407
929 659 -718
601 142 16
419 297 164
51 526 -60
310 364 189
325 323 668
650 764 -908
581 575 275
84 18 -824
810 542 -987
770 341 -497
435 599 313
357 269 282
587 321 -504
145 441 -553
760 18 220
826 924 -926
301 948 792
6 130 -482
372 495 -822
450 275 75
440 695 874
54 749 -436
363 635 206
739 908 954
46 209 399
402 140 -571
394 42 -149
581 376 464
86 338 372
23 215 776
531 136 -96
872 457 -644
89 722 -958
155 306 -236
33 205 451
511 779 -987
566 194 -540
381 653 423
380 312 622
381 657 68
672 402 -37
447 144 323
518 276 -123
702 427 -87
233 98 358
204 277 -45
766 617 120
627 77 -309
366 426 98
429 795 -609
425 352 -661
458 945 689
704 164 -756
803 141 -777
378 101 737
679 31 250
383 190 470
458 546 -600
598 422 -135
83 575 -497
148 896 692
220 392 919
213 737 -256
183 235 -682
735 535 65
636 721 -280
252 397 -743
34 73 -398
338 700 -500
579 709 -952
220 743 -232
360 145 489
411 369 978
923 358 978
633 463 481
207 548 781
154 823 -215
675 806 774
29 670 247
900 202 -440
842 428 -363
130 160 -82
184 213 357
610 478 967
582 98 -354
243 764 -772
839 712 600
615 912 899
916 915 -707
441 271 136
219 749 982
931 207 348
755 186 -942
728 169 503
34 410 133
840 428 -695
356 417 -387
875 8 101
333 904 971
608 882 308
247 264 707
805 601 627
197 463 27
777 619 -108
642 250 -980
646 427 198
896 806 873
64 234 814
299 601 -655
494 363 -766
561 276 495
104 173 282
442 879 476
182 489 96
213 898 861
207 593 131
844 908 529
305 192 -650
258 623 163
905 105 -175
17 670 731
606 879 170
470 375 -217
635 867 768
26 219 -900
844 928 821
179 66 -729
652 947 -184
50 893 -833
333 414 276
560 182 -396
311 520 -492
422 756 211
598 418 -494
695 871 613
215 767 608
284 475 -85
19 10 668
871 806 527
391 465 930
190 757 625
215 175 765
738 585 -532
498 120 29
648 777 55
535 503 -779
728 141 147
260 744 810
575 631 566
297 598 760
123 496 -639
220 620 -683
23 254 -525
304 77 -644
253 507 181
620 156 335
800 334 871
898 454 318
330 85 23
309 636 -389
135 10 635
212 101 347
112 797 523
887 797 -502
422 631 677
209 795 -747
698 568 -575
23 670 -99
369 140 -277
215 68 -580
356 944 -742
587 167 -806
268 609 73
296 39 890
57 624 849
620 207 -736
725 580 863
409 194 -588
19 291 -15
844 524 424
498 57 -269
408 561 682
757 832 -199
309 389 599
827 556 516
378 438 536
336 444 -538
867 559 289
336 560 -826
691 422 969
42 361 629
243 727 375
857 809 -616
514 150 647
475 227 -850
814 927 930
81 539 -146
622 231 -340
941 218 -997
21 530 -158
536 817 729
441 227 -193
270 57 -531
283 204 -488
166 791 976
557 660 -853
849 575 972
127 719 -891
690 562 -147
42 698 850
46 58 -313
41 542 249
68 118 667
413 590 -303
178 66 659
432 391 197
584 289 133
336 590 -751
663 884 -189
506 292 819
292 298 138
800 928 962
897 794 -445
25 829 476
207 203 -875
413 863 -732
770 93 -624
546 878 -218
801 7 542
304 604 -881
158 153 816
606 779 304
438 643 -189
792 424 -175
120 682 -95
437 241 977
262 686 -216
651 626 952
207 585 322
185 11 -151
443 829 100
215 861 -767
345 731 -572
281 920 -144
332 724 -911
453 85 110
905 387 -197
74 274 346
226 311 806
97 456 -982
610 494 -288
548 787 -387
753 162 183
463 367 879
782 39 121
50 648 385
67 894 -84
126 668 257
833 306 784
815 633 -595
528 446 -888
372 795 -806
658 240 529
10 417 100
34 616 690
613 142 -643
604 505 -505
280 536 687
557 813 620
512 835 -194
893 656 -356
679 680 132
220 476 -216
146 11 -854
743 561 682
568 553 -814
765 663 262
126 52 -934
251 907 979
263 894 363
469 224 -599
690 475 970
686 345 -353
174 281 -602
247 8 188
210 668 -416
168 582 525
548 636 584
514 408 481
537 265 747
323 45 833
209 866 -120
60 87 605
221 20 -60
34 97 845
27 551 -137
106 820 734
135 351 -367
699 354 391
318 889 -975
127 236 -143
224 923 -132
924 758 -539
793 462 -637
718 488 -140
213 662 -549
663 901 365
314 245 -747
499 808 332
672 520 220
881 112 209
781 436 380
343 21 698
144 920 -325
515 668 -765
861 475 -81
205 48 -828
444 455 581
751 941 563
479 862 193
200 253 -946
100 786 885
593 176 -115
303 204 54
37 931 -825
420 661 -84
891 81 788
722 501 144
933 908 364
42 208 222
404 78 224
244 40 -405
72 50 62
488 937 765
946 263 -576
746 120 -20
725 646 -273
478 766 -884
591 275 286
787 150 998
362 40 -19
625 574 -310
70 578 -748
338 50 884
514 461 -785
192 460 945
167 641 410
184 907 -756
925 718 -209
378 715 332
