9102 26857
5463 1851 -953
8010 7812 -776
799 2210 -712
4448 316 -562
2145 2851 83
7757 2088 -856
6058 7584 864
6610 1912 261
7730 2115 189
5982 1792 940
4399 6449 707
2505 8715 -951
8124 6010 -828
3361 757 -584
3720 7905 214
6164 3357 -357
3761 3885 -559
2369 6262 160
5182 5825 -479
8412 2490 690
2677 1366 78
4483 3021 976
3625 7692 403
2760 5616 429
6599 5416 852
6074 4455 517
8462 5419 -108
7888 4424 420
3148 3613 -163
8083 5762 925
5188 6882 -399
8789 1546 -805
8512 3125 -394
7412 5374 731
8540 5150 584
4880 9076 812
11 2658 -929
668 7259 -417
4761 2313 -215
3036 5485 325
6694 5492 -492
4417 6868 630
6407 760 -871
7953 5905 563
951 2398 -701
1130 2993 -688
8031 1700 -120
6732 5577 -26
3451 2356 882
3804 4493 -347
875 1663 335
4580 7473 645
8036 1579 433
7732 1818 -884
2753 8805 -586
1739 1712 488
8956 3683 -821
5350 7932 -651
1268 4939 -567
3891 78 938
5308 359 -624
9086 8462 -450
7370 2710 -221
878 8840 614
6340 1326 -257
894 5307 49
6924 7859 -514
8458 5094 -15
307 6932 985
5908 7401 -62
6602 2915 -558
5981 6171 976
6078 508 -777
5822 8897 -630
95 1699 544
3165 7529 555
3771 5239 -939
1448 7461 -341
4481 3093 185
4252 195 -395
4550 8144 -997
6250 545 -271
948 3597 -878
8809 1217 -953
6057 2547 246
1796 7703 72
7209 820 927
7737 1346 -505
6412 1017 702
8988 2087 -964
1173 467 -974
8557 591 530
2466 4616 -18
6228 3248 -343
2003 937 -253
5951 271 -144
6151 4144 685
263 4867 -46
3519 555 864
2538 6114 -86
7066 4372 358
2787 8157 -379
4917 1909 -427
6354 3092 -145
2730 4142 501
6279 8871 -587
5830 8760 354
3198 4516 -908
83 7821 -269
6211 2546 -563
2184 1808 -872
4082 2749 -625
471 3747 -892
1204 4232 110
7114 7936 722
3506 1533 311
2473 2657 814
7988 4750 178
5805 703 -120
4312 1058 -594
8091 8334 466
8185 7230 649
1559 2901 -421
8331 8074 329
1838 4125 12
2179 6707 -543
456 1797 597
7687 281 840
485 887 -259
802 1411 79
6751 665 995
7755 2649 310
8 4902 567
88 6465 -436
8903 6934 504
4362 6634 -284
4637 7183 963
8368 8809 -270
1492 5241 140
2846 6311 919
492 6347 12
8043 1192 865
1886 2615 -724
3478 1990 -781
911 8978 -263
3269 298 545
1764 2970 774
3741 1959 759
5826 7930 656
2473 5106 484
3257 2943 128
683 8622 -891
549 7506 -882
2400 583 965
6714 6381 -934
8145 157 674
3364 4583 817
5500 29 -200
5036 1740 -231
875 8816 -16
7454 5658 969
1582 1447 -991
5801 1902 -10
8508 8491 672
7606 7021 946
8627 7276 -270
37 4238 685
5667 4479 -425
114 8296 612
8703 6855 600
846 8822 676
1477 5771 -437
3583 6106 -993
5706 8085 -81
4093 6059 551
1674 6191 676
1403 8227 -44
875 1755 -840
2582 6300 -533
8773 2354 -623
2674 3527 -912
309 2424 -383
3066 3875 745
1219 4400 -389
6609 5631 81
2590 6088 496
5793 4212 432
3326 2640 -53
1680 5813 330
3489 6404 -91
1843 2367 -284
4899 7616 46
3159 8674 785
4990 3266 642
813 3812 675
2138 1289 -390
2533 4082 -408
311 3454 -623
4705 738 25
8131 3682 570
4999 4433 976
279 2695 703
6981 8895 974
256 2058 717
1102 2899 973
534 4157 213
1862 8753 167
6200 5581 -600
8826 6538 -798
3983 6836 -2
2475 1382 38
2040 1395 669
3796 1386 285
3401 7239 493
5170 4865 989
510 2009 304
4143 5578 -829
5291 1782 -985
5711 7613 983
6401 7354 995
3204 2917 301
8317 8382 708
5395 3762 -606
7159 5425 -13
3051 2840 434
6503 1471 584
2607 4261 -834
3724 3365 600
6175 7184 944
1514 2641 45
1845 1620 -578
5278 1347 472
3282 4815 359
125 848 237
5363 5391 -148
6201 396 -589
7347 6983 -338
7896 6792 -149
4570 8889 -453
4187 6345 -95
2916 4988 -532
3643 4702 -524
6959 7028 480
6484 4051 739
3331 4558 -458
6583 1337 314
3553 1901 107
6821 3760 571
1877 6199 -961
3867 8459 -243
2820 5931 -906
7790 5783 559
2216 6449 -288
6092 945 95
6423 3808 -627
705 5484 -837
7547 7988 670
2481 2997 266
3443 2265 -70
1953 7271 -245
6334 4669 370
2284 2979 781
645 1291 -614
6603 2304 992
288 7811 855
7453 3383 227
7131 1146 -981
5772 292 688
5108 906 472
8388 5597 513
2647 6456 -302
1613 6786 -706
3922 4580 -2
4307 567 599
5019 1592 451
4372 5625 588
5653 1111 -682
8917 6319 -544
6736 2723 -938
3090 8479 596
7304 1627 255
8839 2021 301
3485 3211 424
7457 4007 943
837 7984 360
1261 3535 284
5078 387 -126
6586 4617 463
2262 7263 627
5550 7059 -370
1792 2499 -331
7247 4327 -393
6620 2324 851
2630 6675 467
9035 5749 -414
6925 2638 63
3729 2905 -800
6418 4224 -955
2190 5673 133
2201 3459 2
1592 6481 -284
2652 5010 -875
1120 5379 -843
4776 1885 -318
8461 4103 316
3817 2310 350
2055 8924 -898
7955 6499 496
8371 2528 827
3984 1752 213
28 1561 -759
8321 7348 343
7610 8570 -499
306 1066 664
1438 5021 -105
162 6458 333
2397 4723 238
5840 8185 -727
1940 5275 -734
1819 5766 -611
1667 2289 -542
4590 3442 868
1100 5334 11
2888 1373 -235
5690 8220 -483
8096 2044 -127
1178 213 -489
4715 1784 -493
3400 4720 -13
163 3721 -691
4708 6920 -339
554 1596 817
659 3995 322
3375 8775 111
7908 7039 414
4898 8258 -631
4503 1551 -399
507 5048 183
6052 5412 -518
5113 2656 -506
3449 7740 -155
7015 4089 -602
3441 1199 -359
5976 1004 -131
3716 8221 490
7267 2640 836
1987 4863 929
8937 8939 -844
6793 6368 768
7097 4681 -448
7931 4043 -593
263 2708 649
7525 7450 -125
5740 7728 159
5731 3950 924
539 434 548
1199 1848 259
30 6623 -56
2935 4510 -343
1222 8792 -942
5641 6277 -435
8262 375 -633
6687 222 -472
2201 2002 174
7296 5480 -813
5127 4198 -187
947 6144 -174
7765 4412 -588
4987 5401 170
7443 445 433
657 8717 -31
2641 7973 -501
8000 907 185
3646 3079 -890
7289 196 168
6854 8403 -626
4081 3277 101
3363 2044 46
4401 7063 -153
8893 2933 -728
1044 7878 520
397 23 -230
3675 2052 554
7978 7498 357
7146 1068 149
3810 6195 714
7511 3449 339
3617 7948 -385
1169 2530 -897
1820 777 698
1306 3581 -645
4192 2969 -927
194 1538 803
1131 425 57
2505 7486 -187
2281 129 -14
2651 3488 454
8981 2703 994
1469 794 32
8306 5733 847
2407 4760 -481
3855 8941 46
449 2142 -701
6337 2769 -251
4048 6039 966
7558 4772 70
8768 3434 584
1147 5889 -44
1574 7073 857
9030 3613 -613
4489 3991 -348
6106 2286 -81
1169 8349 -827
8598 7264 -202
4001 5130 -786
3623 5994 -859
7738 6691 -108
8775 5666 -321
42 5106 125
439 8923 256
6129 3593 102
3769 8708 -376
3461 7872 837
3225 5089 825
4700 3319 567
2845 309 -617
3840 4595 323
3670 45 949
4701 903 773
7411 4364 -245
2271 7490 717
1813 8507 30
7475 4079 206
6519 1067 7
1243 4756 421
7671 8912 38
4320 5686 733
7082 2490 225
662 585 598
823 5611 59
754 1521 -566
4141 2494 -335
1961 1520 561
4010 5652 427
2552 7836 -678
6327 6369 -205
8566 3084 -392
1696 7991 960
5490 656 -703
5361 4107 949
5586 1822 -658
7329 893 -861
3158 1340 -79
7559 2243 435
7026 7967 -813
891 6393 119
2178 7906 972
5081 367 550
7959 5016 323
127 5061 627
6771 2803 -221
4202 2172 158
4551 3719 -859
5408 4374 219
556 2894 -38
5772 4027 543
8198 7271 870
4629 2588 -745
100 7791 -447
6390 9088 699
1830 747 857
8436 1377 712
7128 8637 196
500 6882 -459
2709 5795 52
7822 482 352
1251 8067 753
3837 2899 -143
5272 6936 74
6956 2697 -455
4718 4945 938
6731 2455 -215
850 1983 -745
3407 5205 266
4902 4117 242
8720 7602 -38
8813 3458 691
5321 2424 59
5874 205 -951
5692 3199 14
6883 6674 470
7667 3437 -89
2271 8188 -948
7011 2244 998
7760 7054 501
1189 584 -659
4968 3584 87
6019 5429 -169
4265 2540 537
4611 5031 -540
8993 3205 914
956 6268 -734
8406 7520 -302
1335 5893 775
606 3462 143
988 2874 723
1863 838 -847
5946 8867 -527
1063 4787 868
3545 7795 417
5918 953 -85
4213 4056 -847
2959 5626 -971
2607 216 780
1820 342 -666
7076 7770 -207
8530 8743 -265
6589 5856 -489
875 1400 -464
6152 1125 147
6431 8093 -366
8743 7659 -92
5869 8904 -930
118 8121 -59
6838 8883 -34
8453 8233 -220
8812 3914 466
4771 5776 -12
8183 361 -241
3126 6405 -435
2717 3394 -109
6681 3905 -713
1930 2492 -20
2211 7293 449
3894 4978 593
1408 477 461
1145 205 -417
5324 401 329
6650 3348 -753
4137 6751 -345
7627 7362 -97
6833 8322 82
2476 2704 -555
1542 7507 -474
2061 4764 446
8915 4989 -445
2698 4885 105
6308 8677 -750
7244 7242 470
4260 7001 563
3312 1025 -54
6475 6075 72
1464 1643 -970
7282 5281 -204
3698 3448 381
695 4393 218
7578 1314 -551
3109 628 -707
8084 4929 -430
7500 5313 -104
653 3954 279
7291 1581 909
3060 4359 671
2846 5720 -511
3673 3787 625
5884 1558 -250
4995 5535 163
3075 556 51
8098 7680 -912
3618 5301 923
4846 1984 603
9012 1905 -163
1872 49 716
5879 8054 861
8312 4414 -271
4739 3497 639
3288 5146 -602
4607 4778 44
2769 166 -164
8038 4846 -924
5582 5634 -38
4934 7177 481
4526 6879 -504
1041 4432 659
3604 8160 -412
604 3532 -525
3390 7125 517
3259 1640 942
7723 1041 635
3778 4950 152
2136 908 -47
6026 2915 -411
5311 5828 -190
5477 8257 316
2833 1925 -547
4096 5756 221
3904 4911 850
4843 8223 418
1194 8299 742
6138 8786 -184
7733 7205 -842
3726 410 107
2962 1858 -893
6724 2562 275
3131 6417 -573
8176 1000 612
7656 1614 254
2662 4352 680
2650 5447 -15
4237 5895 -843
56 2314 -103
4463 3251 960
4183 2493 771
7959 148 928
4516 7809 -344
2902 5747 736
8439 3340 870
1145 2838 106
8464 5853 -258
7897 6258 792
6816 4895 -846
3302 8178 706
3206 87 -258
8794 6165 370
3993 1963 592
7342 1890 244
1947 4149 -210
5732 2766 570
314 3138 -758
3324 2297 -261
2380 7075 -576
7674 8253 -864
5780 7415 -292
718 8012 776
6529 3559 898
456 3260 246
877 1776 44
5146 4662 54
7783 2834 226
1541 6729 647
1403 1611 617
1944 6023 -134
2483 2652 40
6731 4587 488
1529 7633 -383
4400 1538 236
6483 9046 192
1118 5991 144
1136 3074 -373
3493 7916 117
4576 1486 163
1686 1619 -510
4640 3404 -562
5376 7561 224
732 751 734
2708 8347 20
7416 8380 -230
7567 7988 795
5023 7496 -578
4015 3519 -642
8711 5237 -227
7755 2929 495
4568 3242 -110
6116 521 -537
1301 969 -815
701 8673 -327
3325 2597 345
1656 4456 -832
2699 2503 -62
6462 5343 1000
846 5828 -738
2966 2865 762
4977 6057 909
2541 4642 279
8643 5569 -77
8305 6755 557
1218 803 375
8337 7769 -106
3355 8704 11
6471 4377 -686
1378 374 -15
6257 7115 571
7962 5086 304
7701 2683 856
7208 5446 -67
5118 5102 -279
2579 1585 358
7748 5512 -582
6261 8100 141
5682 5964 -559
7879 6462 -599
7626 1502 -714
8504 934 890
4831 6085 107
6970 8171 -660
6327 5821 137
2497 4346 589
4897 3710 502
1051 8789 389
1172 2981 748
5836 3251 582
6783 7400 419
1316 2716 725
7344 3326 950
7510 4256 911
2757 4985 -191
8250 7676 -905
6651 7443 -748
7999 230 -426
8397 6691 201
1823 1681 -747
3126 6394 -297
2374 2510 949
2193 1446 -191
3038 4040 77
1177 4051 1000
5336 7055 -851
1916 2795 -292
17 8075 253
7568 8210 -581
8621 8778 -29
3227 1391 683
1030 8245 818
998 2620 525
7970 1188 511
8627 100 470
7082 5688 -829
1044 8166 228
5020 1186 999
5383 6730 -286
5976 1558 -189
8503 5632 -24
2196 3835 -315
9015 7193 -909
7824 4934 -424
2178 1536 295
6899 302 943
5221 6076 -78
7518 1683 76
1572 72 664
8313 6602 -423
497 7455 -213
930 8876 -45
1762 5459 -469
8998 3347 130
7458 2489 -725
1797 8454 -133
5676 8473 -88
918 380 -829
7211 7567 -25
1591 5568 -773
2544 7097 860
3902 804 -474
491 3210 344
5853 4144 -50
6855 6110 -242
7032 2250 -682
6374 149 -484
7992 3888 -58
5649 7862 226
3343 3371 103
6768 5225 -403
8275 2851 -325
169 2620 -986
9036 5408 672
5331 8272 -34
968 1274 616
7706 1839 216
1808 5652 -715
5617 5995 -775
3779 8117 952
8102 3005 -495
5791 4092 688
5553 2256 613
3172 8285 644
6551 4498 27
1587 6800 168
8393 1441 380
3502 1114 -405
2966 5332 558
1177 2514 863
3942 4732 -925
3985 4034 308
2548 143 -629
9098 3637 -687
3184 8032 -428
4023 1773 363
5302 5163 683
2090 931 -522
2025 2151 -396
4741 1587 747
7089 4100 -792
6317 8497 -448
2227 2864 80
58 7826 992
3012 6061 261
2203 3207 -871
5281 1502 350
8612 2221 -759
5856 4547 -72
2693 4363 871
7116 3106 -274
524 2738 -958
7944 5842 -868
5116 4964 485
5221 4508 -109
5143 4301 188
5675 8989 -103
8660 7397 -478
3764 4938 -627
3964 1349 440
3230 1191 -312
3214 9041 179
6973 1751 976
4731 8791 -285
539 8251 -836
925 6517 194
6677 3330 -694
5527 8867 904
6485 5013 -702
4300 3226 -764
2594 6733 950
5737 2929 714
1733 3445 -784
8740 6344 708
6065 3637 480
2940 3721 -827
8765 4037 -12
4362 5647 -272
7819 793 694
2081 6826 -137
6895 4717 -325
376 2248 -755
5050 8120 316
4083 6945 -726
2428 523 333
890 6143 -67
7520 5658 435
8068 8367 -587
3381 3687 -327
4111 1113 454
2017 2356 730
4660 2492 -546
1119 3823 -516
2256 4709 864
7743 5386 88
7383 5963 472
5563 6175 897
4949 4764 574
1763 4906 852
4769 28 -629
5195 8938 779
8400 4122 386
2748 981 177
1507 399 209
3801 893 265
8374 4990 -424
5941 2009 -491
6023 3764 439
3594 2521 220
8282 7138 355
7332 1799 409
4025 6573 -522
1460 3840 35
6927 5701 625
5943 6520 487
564 582 -431
712 3876 -165
3332 7277 -68
3144 6711 899
8895 1087 177
1672 3363 -995
7924 4604 188
4255 5182 -633
2648 4220 539
4675 4714 -666
5783 7187 279
5260 8212 -257
5416 6042 317
5155 6663 145
4758 7071 -483
8070 7684 -35
1041 7683 -14
3327 2088 943
5116 1473 217
1789 8409 -636
3742 737 -929
3152 8029 -627
8135 8808 308
2578 2062 -768
4982 2340 -816
8055 1310 -756
757 6570 208
2122 2339 -52
7106 6082 -156
8287 4297 -634
3989 4436 -688
7178 533 824
4127 3222 -602
7123 4937 210
8796 238 -519
7677 2794 -440
8626 5702 513
6226 5351 381
3491 5812 -392
2734 7335 -338
3652 8428 -744
5173 4832 472
5721 6744 -403
3254 6925 -998
7911 6990 657
74 1709 -370
7385 1907 772
1984 861 346
282 1317 -153
1631 6777 452
2912 3437 706
5390 2191 -207
1472 2407 219
8849 7218 -373
7201 3488 174
1540 467 369
8667 434 1
492 6470 -11
6848 6633 162
9060 8205 -140
5930 5601 -353
2110 26 -729
288 5021 903
3740 7752 2
7146 2428 710
2387 7942 -672
860 7169 -399
2574 8418 230
5284 7295 767
8870 3951 645
6848 125 -836
5159 6366 911
6245 7513 278
1941 2057 415
8584 7789 -802
8887 6767 433
9086 8399 859
1631 5847 65
702 4153 132
521 5914 430
5061 4370 -410
2160 5432 572
3463 4847 971
2568 699 835
4394 1727 -984
4871 7624 698
3473 4956 355
6466 7317 -880
1419 6138 -380
5544 2462 11
6319 2354 -565
1085 7615 22
4757 5623 675
7072 918 999
1896 153 -98
6607 3035 454
3686 1752 964
2634 4316 419
8747 1402 969
5630 7 830
2018 365 -914
3283 4313 825
8543 2500 -933
2291 3924 -269
8262 7606 -656
5282 3131 794
4129 2108 211
4435 2436 -814
860 1824 -572
7842 9057 -710
8818 8980 -882
4351 8274 5
1887 2507 -779
8201 4384 429
3378 9037 150
909 3735 846
6053 8687 695
8756 986 472
4406 943 37
4579 799 756
6154 7971 -425
2941 1634 449
7049 8834 -747
4977 7941 -636
7088 1568 328
3064 8125 433
7630 2925 188
6729 8101 -44
7042 6695 -929
7192 5976 -881
8559 4879 -629
6779 6607 -580
7785 4574 60
8979 4127 570
2318 5395 -237
7105 9054 -274
4641 6668 -216
1061 1355 991
4589 2131 -41
6276 982 -61
3638 6245 962
3175 6157 -980
4937 7742 -931
7235 7023 -606
7265 1026 645
7634 7683 -377
1596 4873 822
2530 5504 -610
6221 4667 -9
6944 6454 196
2578 3444 -630
9077 8209 265
8584 301 -187
470 1174 -821
8372 5447 843
2921 2914 775
1964 2543 -425
8481 7191 756
1152 2116 959
3162 8715 36
2291 7434 220
1189 1372 -246
7527 8518 372
3455 915 316
1177 3880 -546
5989 8051 -398
4019 3041 631
3540 7235 -323
7373 4451 652
7754 6199 -621
6983 2071 -529
1968 7110 741
8792 1093 747
7039 5660 -395
396 4445 555
4185 1454 -334
1116 3653 -334
4754 8498 -391
1588 8344 -687
5634 260 148
2641 7508 122
2671 8783 -240
7206 8348 706
467 447 584
930 1506 264
8860 4003 -218
4763 1099 -664
4186 8213 -68
8216 3713 796
8097 6869 -453
966 720 -862
1308 1847 632
7644 4239 -461
7271 5344 985
7682 6990 757
4521 4478 -625
368 4796 -434
2496 2205 -634
7535 4591 937
4772 6891 -630
4786 978 -714
4923 4591 -720
7577 6387 -957
1573 1434 -81
4252 7593 351
2419 2603 -738
1542 8177 -767
7233 1841 -729
828 2432 -871
3049 5068 -226
4740 4797 78
7608 1040 -627
5218 6709 465
2978 6367 61
8482 1320 -756
3184 164 254
7263 8195 -760
8699 4803 -882
6250 2922 -773
465 7354 -645
8951 5611 726
233 8528 -774
7865 7123 -285
925 8538 351
6025 7959 954
2803 863 583
2569 6601 -79
4338 6027 -377
3068 2379 914
5525 5571 452
7398 5344 725
6923 4558 -915
3640 5535 777
3050 2886 -63
3791 2653 -559
5137 490 -901
4461 4806 -641
567 4629 -13
7982 6209 80
1526 3464 64
6188 1048 -731
7299 6212 -983
1928 5324 559
1581 8574 715
8467 5477 -966
1897 7751 547
5549 6205 6
7432 9023 -325
3795 7357 691
1044 1672 948
7134 5198 553
759 9018 152
7794 9098 -330
1657 2840 -491
6019 241 -743
8782 328 344
6966 6493 -258
7625 3004 309
5891 3017 279
1617 1523 -489
2097 1277 -979
2823 4968 943
8964 8191 -433
2936 7162 946
5151 2668 -737
1507 6869 -305
3236 1783 -191
8183 313 226
7380 4773 342
7727 2135 -932
2309 6502 359
1760 7301 -652
8905 2993 -594
6520 393 302
2868 2497 -720
581 6219 325
5899 7540 160
7896 7282 46
7532 4591 681
426 8326 751
7469 2761 -293
8250 2595 993
347 476 -226
248 6119 -266
724 2803 -671
2887 8671 375
491 6055 -304
8493 608 599
2522 1149 -596
2124 2486 -218
2334 2054 455
4264 1926 -846
3929 5480 -481
799 7825 -889
5771 2556 -563
8801 8108 419
7117 8777 -890
94 1865 35
8595 3112 132
6299 8865 132
6328 2092 -12
5909 2646 116
8610 4549 -963
2700 2904 -769
7664 3935 583
7878 3428 196
7869 8796 40
6302 1663 -578
78 4302 889
3402 1070 857
2311 2829 302
4956 2348 -633
5147 2118 616
5955 7213 -368
8539 7822 353
1135 958 -618
1353 613 502
4623 6790 -990
6557 8600 -127
6543 7563 -116
2557 5242 -288
414 5570 -792
1092 3424 -275
1328 6912 902
6777 7114 87
8255 1154 -138
4631 6642 660
2925 3939 602
5780 5400 -58
3713 984 -554
2489 977 504
5713 1362 -24
2845 7841 241
1516 5144 386
5681 2884 714
433 462 -874
263 5614 -557
7277 1973 -412
6738 7982 -448
7418 8493 -273
3280 4865 -508
97 5990 -779
4403 3437 -992
8590 3549 831
5234 5209 -130
3671 7037 77
445 5187 -573
148 1839 -146
7958 7647 -273
4463 5403 -200
6137 8113 158
1476 4057 -744
8074 4725 498
2109 2386 347
6083 6101 444
6808 8012 486
2718 7786 940
4081 5174 382
5373 3728 443
8079 4898 986
5595 4046 551
6978 2922 133
8771 2239 440
4485 917 -190
2013 2406 -482
5488 932 -320
8 7381 65
7469 6898 312
1096 1227 932
2897 7668 817
5303 6403 -919
5011 2491 650
2335 4977 5
4567 1176 905
4459 5740 458
6118 8500 55
8390 1530 -258
8029 5701 -816
6445 4363 295
4905 711 -885
7199 4578 351
7960 8267 28
6973 3027 -774
8292 5263 316
6481 6421 -961
5932 3374 -52
1971 8290 -621
33 1400 -755
5475 7524 -460
2205 1 -69
1050 7683 -766
8375 7810 482
1469 513 174
2308 7327 784
5225 3951 309
6446 6668 -884
5078 6219 -670
5098 964 498
6869 6922 307
5109 8337 -712
8764 5928 -217
2807 3169 -137
2154 6138 581
2268 353 145
5298 2849 552
8326 591 -208
8068 7669 -14
238 1779 345
4978 2008 534
1710 8779 -850
8125 5144 -679
2714 6959 510
7605 278 -631
4386 231 -616
4599 4668 782
7645 1028 795
4656 8888 -426
1719 8792 -477
8838 3242 268
7908 7306 912
1517 3455 460
7530 298 788
3274 8410 767
3859 4857 -171
2984 7337 -784
3260 8096 304
7612 367 -395
7525 4722 776
4014 4678 -248
5921 8435 397
4620 1649 -487
443 5402 666
5834 9087 -890
1775 5228 336
8348 8681 930
8229 465 760
4437 2486 -901
1786 7912 823
961 7176 628
1888 3624 726
2563 3327 332
6093 7496 -707
536 4067 27
539 6417 870
6879 4774 712
6675 4797 83
2732 246 -609
393 2615 -495
1600 2872 600
1907 2360 196
2909 4672 503
7970 4569 727
4442 4247 498
2474 6255 921
6294 6707 771
3030 2691 683
7399 4737 -323
8459 3285 735
2374 845 -675
1233 2708 -964
7870 5488 758
6857 1484 -748
1165 5623 -642
169 9080 671
5511 4821 508
7407 1053 -610
8003 3504 -424
7748 3608 516
4850 7302 -356
298 2553 379
53 6087 311
3472 8546 -286
746 8370 -22
5471 1250 982
4845 596 669
5309 6409 -510
1230 574 440
5402 5080 -343
920 6765 -582
8410 2373 140
1684 4369 -441
4823 1505 95
4446 5117 717
4042 2688 -776
2808 6834 689
2911 6378 795
4717 6443 256
7567 94 347
550 4832 -375
2060 4908 148
3078 7878 -263
8333 4310 -346
8617 8851 346
6476 4407 491
1604 7534 -759
5879 2882 -464
8286 63 118
5140 8432 350
5332 5164 -353
4670 7264 -326
168 847 477
938 1963 -598
8076 5915 -748
8622 5001 -438
4254 5445 -759
7217 4503 807
5823 8104 518
2587 6252 -148
5622 7922 -273
9050 2197 375
6105 3527 -976
7176 7985 513
2120 7804 -632
121 4777 674
1714 9046 -814
3425 7440 -788
487 4762 -597
8127 514 143
66 6609 -826
2258 8636 803
5169 4763 -877
1968 5404 -741
876 4311 -431
7958 7488 894
1101 2527 -423
7573 3025 44
1447 2452 -450
3753 5903 191
8264 6823 749
965 1047 474
6709 529 -659
5787 3938 276
1911 500 -115
3318 3911 47
2217 5462 -5
1630 8267 -565
347 8343 -649
3960 2426 606
3010 5101 892
1566 5918 -857
210 7077 1
1843 1932 702
2171 6818 373
108 7470 -108
8449 6274 -30
5165 6752 -986
7107 3034 474
5534 5511 5
5052 579 572
7341 3377 -751
2893 197 438
1881 2180 -741
2641 427 -985
4405 7691 784
3430 7092 -643
5795 4753 -821
4255 4907 694
6317 6104 -214
4988 5304 306
8290 8309 -449
3816 4200 733
8091 5923 2
8869 425 -385
4092 5181 -443
1586 478 -581
2053 4849 766
2952 829 -402
950 4547 246
3 5027 -501
92 7766 -789
1250 6288 554
4816 527 -973
367 612 -959
8107 1505 -529
334 5124 37
7336 361 -148
6167 7723 -318
5781 7873 -207
9071 8970 557
8416 8175 -772
8632 7513 208
7494 5482 642
1604 7170 -619
8533 6970 -572
6032 2757 69
2827 1793 -983
5656 3154 -867
5960 6784 -519
8865 1142 -633
5572 3907 -316
5765 402 -213
7210 4168 937
6588 7543 -95
1869 4843 730
8683 1219 -237
1135 8850 494
1282 723 147
6538 4978 350
7146 4612 438
2362 7182 754
3832 3122 -401
347 995 -340
2853 8800 -246
414 590 220
2249 1744 -886
1508 1737 874
8837 2430 -27
2166 1069 -686
8351 615 819
820 5139 145
5103 7404 -394
5539 7097 914
5938 7921 -670
296 6792 -986
2405 1261 -547
2326 5365 -699
2693 6581 822
2159 572 -842
3479 4748 -973
1578 5965 667
1537 2002 672
7131 5135 -509
1534 1980 955
5078 4908 434
8402 8394 -256
1875 4290 -33
8061 6519 -292
5790 4647 -170
8959 104 524
