17
822 1934
19 912 400
432 824 611
446 204 828
851 183 846
320 406 178
625 54 814
760 130 308
925 671 373
142 539 444
577 117 705
700 861 675
952 799 81
967 154 68
303 68 537
402 817 63
417 218 280
976 652 577
556 178 3
244 110 373
39 417 262
351 768 54
79 722 397
344 244 932
646 653 302
106 853 479
642 355 306
561 371 297
779 582 76
799 655 19
458 265 735
387 860 302
533 338 301
256 112 799
556 147 491
525 13 514
901 745 306
267 192 421
179 497 964
51 241 382
673 450 384
288 459 436
610 602 798
122 211 221
165 692 396
223 340 536
928 313 621
597 341 103
301 163 465
674 573 106
77 605 430
25 169 322
64 517 693
510 866 634
515 357 396
367 25 652
90 226 589
798 473 914
242 205 775
337 280 110
490 13 651
985 158 20
52 794 294
871 460 994
952 49 400
590 960 811
425 695 378
794 335 523
772 734 703
869 814 995
885 802 755
685 11 530
41 345 879
356 161 352
892 359 209
294 553 703
50 125 158
483 93 6
349 2 392
376 817 482
128 5 742
70 473 77
874 898 298
694 254 360
379 314 356
225 16 307
104 207 743
112 742 305
537 203 731
540 232 425
397 283 804
844 692 131
730 536 737
829 682 290
928 794 502
970 543 466
448 525 245
629 532 461
406 982 13
329 314 186
526 886 815
127 389 188
244 879 805
166 210 87
816 975 49
186 251 546
844 204 884
966 440 567
968 941 366
690 409 678
309 809 555
598 341 670
62 742 625
458 673 705
460 709 38
571 463 493
954 225 899
764 545 202
769 931 947
240 790 138
843 859 393
865 126 43
413 532 648
887 536 186
83 266 358
288 281 172
489 941 832
532 790 934
860 86 550
585 115 264
396 845 501
293 773 613
119 299 341
924 710 545
747 542 702
250 871 347
657 527 861
295 811 208
836 604 692
128 375 821
264 376 207
437 849 263
962 499 363
245 644 909
913 92 114
471 971 28
779 278 190
547 728 431
179 317 174
761 950 581
630 116 70
258 810 429
880 531 419
73 135 464
110 359 290
654 310 24
120 710 575
14 470 492
715 106 32
472 670 627
106 443 617
814 551 75
814 819 557
375 541 104
980 160 427
716 520 172
459 709 365
379 517 866
473 654 518
398 607 996
526 184 639
601 71 637
686 760 579
171 175 714
723 606 962
849 110 263
795 863 557
710 454 912
802 897 593
59 116 362
252 786 6
106 590 409
900 841 185
296 12 276
435 321 641
521 647 6
692 215 675
423 252 296
255 819 122
764 970 715
106 265 2
653 883 152
469 521 450
623 406 180
875 167 438
72 258 751
194 876 720
535 736 627
636 408 318
443 797 520
84 44 139
607 404 10
52 922 800
597 557 253
753 332 335
120 893 876
805 397 126
127 522 882
4 589 859
266 61 860
111 386 164
869 97 866
474 766 921
963 242 484
235 866 202
978 455 756
395 784 178
373 675 594
598 801 636
346 166 667
538 823 569
709 883 223
140 216 407
798 733 823
211 171 572
21 357 667
855 835 703
561 354 113
168 696 777
891 808 33
194 752 822
266 532 849
425 484 713
658 351 842
791 484 668
222 429 903
434 366 712
734 910 613
146 931 717
96 11 125
517 61 507
150 316 262
464 258 723
488 321 535
266 870 81
848 739 299
678 423 583
120 850 638
124 912 80
851 397 478
371 5 608
389 131 137
917 323 654
361 816 642
969 746 128
82 134 378
42 410 242
119 307 282
889 547 737
560 321 828
840 582 825
625 295 24
554 655 194
944 103 396
954 631 27
430 681 813
357 652 310
743 647 538
589 146 86
655 145 347
959 696 711
266 412 884
984 22 1
597 554 39
954 455 423
364 813 979
259 393 493
688 667 271
758 307 36
543 821 684
870 283 647
423 460 202
693 971 38
13 983 636
636 583 10
906 764 255
372 137 177
180 860 752
876 113 640
754 886 637
83 515 371
490 773 786
143 227 43
935 222 444
947 619 189
869 300 256
202 610 396
727 289 588
368 468 661
719 699 520
212 299 898
802 955 23
981 983 25
383 364 106
584 86 768
255 439 722
121 863 176
650 563 167
62 851 991
619 953 308
190 879 458
264 306 303
383 549 224
923 276 773
87 129 17
664 903 727
883 716 964
887 877 841
304 417 565
78 151 100
788 367 390
591 519 26
759 517 718
72 84 34
674 897 531
198 187 121
546 166 247
428 945 43
676 627 554
922 188 721
449 827 681
173 129 461
540 195 656
783 275 160
535 354 472
498 55 460
559 811 762
67 759 843
696 245 295
213 932 803
269 203 359
938 522 16
477 897 820
327 480 236
274 687 654
941 491 322
976 118 722
950 886 655
304 270 111
255 665 990
843 978 155
354 183 988
368 887 435
381 661 635
716 451 302
233 222 122
694 877 11
44 407 984
718 922 572
484 725 848
589 400 265
199 660 669
961 317 962
406 679 707
283 710 620
334 526 754
316 705 548
925 148 119
106 85 422
760 257 865
210 180 157
75 9 900
850 943 620
114 887 203
157 969 205
556 916 56
699 418 988
312 902 631
389 876 621
644 635 480
223 665 151
124 185 603
958 720 53
713 355 17
126 862 40
28 341 302
824 856 286
175 270 225
569 870 400
218 511 628
46 687 896
678 768 35
892 284 188
406 201 278
248 845 629
397 239 424
615 971 633
593 16 637
625 454 54
826 634 186
898 390 95
684 230 388
794 890 994
237 604 910
199 541 357
611 725 106
279 467 83
791 745 507
676 463 636
114 637 851
543 574 526
556 221 978
682 434 369
235 723 140
635 257 660
306 482 560
494 165 580
933 683 386
44 381 748
283 762 497
909 634 373
679 373 718
945 908 133
112 78 564
29 276 149
536 492 233
683 80 985
886 465 318
260 151 237
542 903 585
774 197 228
277 593 406
773 790 607
368 349 562
648 792 579
121 417 449
797 714 696
272 101 698
379 943 967
884 636 208
335 499 32
340 382 646
265 803 948
18 652 945
102 624 780
101 531 208
76 749 913
290 173 954
950 218 415
290 255 860
728 168 303
467 339 627
750 929 625
944 308 755
513 323 95
342 55 87
725 452 645
917 204 895
833 462 914
219 317 864
325 128 316
669 673 987
952 851 610
580 952 935
590 836 941
957 253 284
59 835 274
686 245 737
101 641 6
99 826 727
852 241 150
503 349 342
738 596 724
424 192 468
567 846 744
376 334 44
646 204 961
828 818 813
84 724 121
70 816 109
471 115 678
611 122 664
971 861 714
594 526 736
27 786 244
875 173 143
50 510 450
440 212 263
313 921 219
420 77 45
675 966 506
399 439 851
474 856 432
498 189 930
961 958 213
140 274 706
941 766 550
816 920 696
528 472 855
477 720 929
389 470 347
300 159 776
402 27 935
704 65 284
191 531 245
248 872 128
318 233 153
60 967 721
489 624 459
588 95 798
623 919 103
67 367 133
217 6 907
766 162 374
751 312 468
482 206 457
97 678 326
365 734 1
328 743 532
143 564 73
505 27 9
289 963 502
53 715 806
110 137 793
515 233 334
353 877 802
720 170 356
124 757 450
732 229 908
20 889 476
817 797 675
353 305 256
987 792 987
273 421 189
235 899 138
114 925 200
670 621 21
501 421 675
932 248 507
371 309 870
234 80 388
123 665 277
848 560 625
567 191 138
560 853 130
624 372 183
855 780 547
139 25 217
143 802 562
332 412 600
56 602 986
551 984 76
647 642 372
559 487 896
378 179 992
959 528 308
121 240 771
488 154 722
242 569 162
291 959 749
754 296 386
519 885 603
902 524 332
399 69 183
8 863 803
414 328 637
255 11 815
922 796 302
733 636 426
348 936 296
951 736 235
599 707 488
828 870 209
554 220 546
978 519 680
835 301 516
225 864 504
742 979 493
395 195 31
914 163 848
583 207 689
484 82 747
32 789 539
602 851 10
813 151 867
126 209 793
466 541 688
593 18 936
984 985 939
673 296 90
178 253 625
549 496 484
947 534 629
9 604 387
938 433 834
118 258 437
967 910 390
230 5 89
858 255 806
203 816 715
93 625 66
658 696 65
926 663 703
835 831 661
813 732 388
214 948 832
292 457 528
227 463 357
243 411 732
963 68 136
976 859 785
861 93 329
452 443 670
87 433 868
291 27 263
412 142 825
832 674 88
812 879 762
338 432 114
590 907 44
406 354 329
553 986 771
242 419 323
466 344 499
820 165 495
378 19 237
280 681 239
39 400 463
256 877 437
454 674 543
366 909 999
14 221 30
874 954 508
744 276 953
890 31 614
671 403 624
655 436 751
206 693 644
968 463 297
624 336 997
449 642 128
478 205 2
109 764 547
787 322 736
487 587 256
120 21 517
329 440 168
81 360 905
467 895 737
135 28 467
450 557 530
851 186 260
976 568 818
936 813 120
834 159 418
689 697 569
693 73 270
698 380 462
333 711 349
890 635 151
275 6 676
436 724 136
627 521 825
453 873 968
646 294 407
606 639 179
655 727 653
49 642 395
855 264 197
801 282 511
260 794 217
607 611 631
934 237 850
446 243 99
663 420 384
9 740 937
550 227 942
927 648 725
943 592 387
153 647 6
761 178 899
829 80 572
313 948 689
383 657 405
415 861 461
52 39 548
878 352 678
673 385 316
121 253 273
222 297 588
502 866 739
856 284 50
543 532 174
944 143 298
708 155 232
726 168 501
373 711 567
309 656 9
418 511 930
52 972 539
520 77 378
600 952 380
754 933 605
731 357 958
309 917 846
134 404 932
479 940 29
143 793 39
400 150 44
443 321 655
970 871 990
781 366 570
195 849 492
22 675 933
701 980 862
713 853 299
237 664 803
550 499 202
165 743 8
6 99 208
409 195 308
144 776 875
270 645 954
834 615 430
819 700 542
15 377 578
704 514 668
349 312 282
25 407 691
919 845 145
525 797 277
94 59 804
649 764 529
768 819 147
330 242 934
289 405 703
784 193 180
175 951 92
90 930 871
287 130 918
945 274 991
931 790 359
107 242 375
263 326 160
298 21 298
367 349 666
660 350 221
218 344 607
545 6 315
438 204 938
638 385 12
830 612 366
987 337 439
948 355 556
772 446 968
81 128 721
833 308 828
9 248 775
691 845 868
832 894 37
162 759 385
452 4 245
255 929 30
440 35 727
804 618 522
58 25 434
520 793 19
334 489 192
404 650 249
737 219 228
496 653 22
141 905 817
437 569 749
684 950 990
54 688 519
367 227 742
837 277 475
395 272 44
792 580 692
952 381 352
950 140 216
502 623 647
425 603 701
614 222 472
337 60 820
814 460 324
545 522 288
93 638 547
375 50 764
607 214 847
494 873 351
861 872 170
947 309 826
229 420 289
490 402 59
119 490 32
968 913 249
352 646 906
372 417 864
907 72 225
958 460 569
831 86 761
643 85 518
419 375 239
501 600 166
422 243 195
471 689 75
647 158 805
762 348 460
842 925 337
11 69 177
630 970 308
318 335 585
106 916 826
642 662 832
551 735 231
121 292 987
722 291 168
140 953 783
243 66 440
745 12 832
488 891 80
16 459 314
577 94 473
777 123 7
866 498 34
449 979 559
26 454 994
735 813 525
738 108 176
632 584 163
381 305 970
175 731 969
353 431 75
383 862 579
94 856 982
551 534 228
277 696 255
22 404 858
421 790 387
604 128 634
192 881 483
244 961 854
626 761 817
124 74 729
113 735 386
277 259 59
326 371 583
987 165 777
422 955 204
929 468 644
875 553 400
808 906 5
554 357 548
573 81 822
754 207 85
99 623 366
67 19 967
783 45 767
12 445 404
667 913 437
201 692 639
48 248 120
577 675 47
328 820 942
332 946 41
88 396 144
513 196 444
386 152 406
795 898 57
881 951 735
732 126 283
223 469 889
260 507 442
57 187 105
801 257 522
460 823 571
817 762 251
441 84 880
970 104 896
498 377 557
366 448 907
197 435 367
186 704 307
534 852 28
185 305 265
221 588 101
473 426 190
198 145 633
486 766 386
713 836 715
108 374 336
790 978 617
342 669 149
307 390 413
609 81 80
891 750 40
221 801 769
496 467 566
435 761 342
739 753 258
64 247 892
375 86 534
437 29 721
43 309 760
632 218 72
191 633 867
477 599 165
221 389 268
735 524 439
124 352 608
44 112 479
633 104 710
491 733 985
830 825 661
421 798 364
499 775 23
74 472 642
40 241 322
421 199 939
197 171 385
271 4 785
280 810 932
223 647 981
648 559 10
918 320 458
281 371 295
724 802 13
835 463 468
227 442 426
580 63 61
53 873 136
662 9 763
924 15 124
812 460 203
457 49 840
512 935 141
688 836 125
934 126 126
941 107 748
782 385 766
406 505 230
641 811 93
297 154 939
219 648 401
681 491 296
236 117 652
986 450 893
793 904 287
612 660 572
39 67 528
33 537 995
616 178 708
11 418 92
341 534 416
420 285 549
29 484 813
145 831 459
974 277 105
246 731 898
508 298 165
285 168 913
400 442 173
540 696 336
479 534 532
111 545 813
144 286 106
886 882 657
76 901 531
810 595 990
884 138 676
883 198 625
726 627 637
617 54 668
304 743 871
540 875 371
270 47 480
730 974 163
914 334 541
529 166 463
75 827 704
609 972 491
305 436 591
834 740 19
327 879 239
664 76 326
150 351 111
505 345 267
59 28 436
256 258 235
497 461 868
952 339 730
501 66 393
626 439 698
577 670 500
161 135 781
944 413 365
977 3 949
319 583 933
679 980 722
87 108 406
59 130 985
402 800 502
94 867 233
566 851 109
495 291 308
243 473 577
377 787 634
229 949 691
408 8 587
83 901 804
964 65 528
910 23 150
391 266 319
104 98 340
124 857 533
524 432 435
95 365 728
155 70 648
851 292 441
364 912 926
504 669 735
712 453 426
456 261 267
428 661 263
739 842 294
228 489 911
270 284 133
478 274 889
644 719 431
571 979 341
651 218 957
741 148 464
106 959 980
18 177 76
405 926 255
633 520 543
403 555 583
339 599 863
204 44 378
678 812 490
768 132 528
385 260 921
95 749 483
121 217 20
805 841 844
905 646 834
111 120 689
704 763 114
27 756 346
92 341 339
298 32 23
398 818 785
418 585 953
35 188 119
299 586 993
352 606 550
70 930 654
885 339 425
636 588 895
138 548 187
486 912 625
107 978 812
167 887 828
44 959 665
374 935 862
681 583 26
111 165 447
985 329 364
638 154 453
620 379 617
944 370 377
236 687 535
831 826 200
559 411 671
152 778 106
820 253 9
487 814 361
400 730 625
970 486 757
178 760 787
501 364 989
425 733 899
330 583 857
555 188 668
683 268 315
435 662 688
771 577 825
669 73 414
200 771 573
867 209 907
883 444 983
369 486 492
319 558 677
261 231 162
704 884 640
970 217 807
211 656 447
319 678 782
520 196 764
639 504 849
895 939 319
647 419 685
286 664 548
804 808 793
975 119 507
276 721 498
221 48 110
441 928 750
335 947 14
824 906 74
540 72 565
937 386 661
593 334 515
769 552 816
946 747 307
535 666 419
637 395 783
691 374 478
78 93 309
714 575 596
535 264 892
104 538 934
764 898 843
261 260 386
494 4 681
321 569 779
909 270 660
142 720 8
664 907 838
573 301 208
737 36 806
126 933 728
869 708 920
396 363 354
10 581 972
884 473 383
68 79 300
79 503 466
305 47 120
425 145 98
249 981 891
934 348 730
206 904 36
76 353 487
589 602 918
457 923 464
212 614 420
413 50 790
79 687 927
323 757 318
53 547 339
345 884 841
512 36 395
655 874 918
297 859 377
394 896 81
97 437 20
232 341 740
242 733 286
424 505 970
217 912 149
317 207 100
762 291 261
370 166 565
707 91 55
868 211 760
475 423 728
389 31 271
95 372 64
823 972 599
125 753 321
854 345 1
430 442 303
819 119 536
347 903 527
163 283 89
385 588 257
893 3 702
557 786 289
387 793 316
687 471 603
40 647 623
243 727 418
842 244 319
484 707 995
533 304 346
101 241 870
70 764 666
863 611 411
236 905 949
784 919 791
976 486 546
294 279 677
860 228 136
313 517 938
256 779 406
96 748 338
71 576 806
641 825 761
65 769 512
686 925 660
987 809 578
440 516 654
51 79 454
123 846 417
428 158 706
887 107 532
610 656 418
761 775 344
61 556 918
565 854 91
944 228 439
806 696 393
914 797 555
555 735 125
208 266 872
415 317 727
700 437 308
458 601 845
785 980 735
533 611 213
698 365 238
571 696 400
817 833 405
885 392 197
752 34 635
525 142 201
577 367 114
548 97 281
323 485 865
734 146 326
6 898 568
930 941 950
162 273 459
444 317 472
105 763 468
360 128 420
207 147 887
696 842 266
921 950 732
98 232 652
295 518 325
197 674 533
267 945 865
52 482 174
95 146 996
790 638 912
811 767 801
288 272 588
775 424 323
853 365 135
200 417 588
624 678 142
64 276 869
963 161 373
424 973 24
10 44 784
258 474 170
655 702 289
922 68 353
797 76 754
392 344 723
116 248 234
662 336 669
455 761 639
812 96 113
448 304 463
273 123 221
536 515 920
335 532 833
817 816 2
921 1837
58 301 394
756 188 687
229 371 197
464 705 837
819 270 773
739 522 952
893 400 50
505 534 965
156 543 470
750 422 785
255 715 686
349 586 688
287 835 111
270 729 119
377 220 620
642 279 317
871 583 389
611 25 453
211 554 406
481 810 103
159 8 706
500 525 203
365 808 30
308 160 519
96 38 872
178 237 814
307 347 24
231 303 40
754 377 961
7 785 442
672 274 400
126 269 155
550 525 293
516 645 410
317 746 838
469 10 21
771 515 769
249 396 176
411 413 191
9 355 212
830 292 681
327 308 615
161 639 526
720 872 237
773 833 434
276 747 955
258 360 645
208 117 667
619 674 543
682 279 403
485 797 687
149 498 607
448 333 6
264 221 917
65 610 758
311 223 228
124 84 685
124 346 39
610 851 563
752 503 640
86 64 122
145 874 438
821 727 785
297 259 154
292 744 856
416 549 598
581 120 694
262 553 96
867 449 902
405 96 177
270 435 803
360 847 287
681 173 286
110 338 708
22 307 162
187 543 651
773 628 887
276 414 488
170 351 1000
584 835 869
746 865 732
27 573 832
395 388 833
276 373 114
601 836 301
481 685 382
551 511 463
747 396 328
151 876 386
157 648 10
526 193 276
748 702 201
32 391 85
430 49 443
363 760 878
914 16 84
695 497 623
489 9 224
337 609 606
596 694 911
801 289 197
881 595 534
729 233 612
718 664 674
3 334 268
906 129 665
798 899 80
230 420 297
29 499 976
17 775 933
143 340 412
782 207 655
236 458 213
717 651 367
535 595 416
130 527 729
797 730 787
810 46 222
198 88 957
803 792 721
241 76 739
255 896 220
22 117 723
317 440 484
376 249 214
438 182 807
785 562 649
867 818 626
5 302 915
435 70 691
69 648 639
510 308 190
810 887 608
758 467 54
299 505 135
889 589 363
378 4 525
234 355 284
11 258 997
28 321 986
772 185 734
413 209 413
646 588 969
449 629 91
313 55 966
561 229 529
432 746 800
93 874 722
18 26 923
665 851 843
673 167 368
110 61 204
386 401 350
197 467 703
427 628 550
523 887 469
894 50 230
646 629 841
30 576 458
788 551 327
722 194 977
787 340 804
475 260 865
613 103 509
341 771 742
331 685 754
346 809 86
876 371 73
63 359 239
84 15 514
258 382 893
659 873 332
38 350 213
131 528 975
629 647 710
548 349 367
451 51 229
684 848 944
107 479 37
248 509 676
522 36 499
605 746 835
630 14 991
228 825 309
698 451 572
209 493 1000
896 108 439
448 612 908
834 475 503
317 433 656
290 727 726
159 582 193
617 631 386
714 741 692
764 333 875
865 718 84
253 198 510
315 274 769
175 468 446
714 257 102
736 94 766
337 124 511
162 897 807
510 74 32
151 110 999
664 59 550
43 746 266
273 915 968
457 533 721
139 292 997
638 290 364
43 373 980
10 198 258
602 504 665
676 343 208
122 646 387
331 243 346
513 757 603
328 733 967
275 408 858
532 443 199
337 539 88
677 376 304
320 819 281
454 39 109
828 21 992
249 101 695
764 69 681
123 406 273
491 512 19
719 873 763
126 106 592
114 148 74
845 154 140
914 85 156
169 729 274
443 252 233
384 68 128
85 629 891
911 898 129
79 218 655
628 83 412
660 774 10
62 126 745
786 682 582
476 787 612
642 15 845
393 866 660
470 727 711
274 90 243
183 256 953
599 889 802
806 202 432
903 910 905
693 587 220
829 165 519
532 611 908
148 520 499
773 607 606
